SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,46,31,South Dakota,Corson County,11,14,153,76,77
50,46,31,South Dakota,Corson County,11,15,128,65,63
50,46,31,South Dakota,Corson County,11,16,91,43,48
50,46,31,South Dakota,Corson County,11,17,55,24,31
50,46,31,South Dakota,Corson County,11,18,44,17,27
50,46,33,South Dakota,Custer County,11,0,8726,4337,4389
50,46,33,South Dakota,Custer County,11,1,350,172,178
50,46,33,South Dakota,Custer County,11,2,310,166,144
50,46,33,South Dakota,Custer County,11,3,355,176,179
50,46,33,South Dakota,Custer County,11,4,431,249,182
50,46,33,South Dakota,Custer County,11,5,260,136,124
50,46,33,South Dakota,Custer County,11,6,329,167,162
50,46,33,South Dakota,Custer County,11,7,351,159,192
50,46,33,South Dakota,Custer County,11,8,430,224,206
50,46,33,South Dakota,Custer County,11,9,412,206,206
50,46,33,South Dakota,Custer County,11,10,474,222,252
50,46,33,South Dakota,Custer County,11,11,599,304,295
50,46,33,South Dakota,Custer County,11,12,826,357,469
50,46,33,South Dakota,Custer County,11,13,978,468,510
50,46,33,South Dakota,Custer County,11,14,982,510,472
50,46,33,South Dakota,Custer County,11,15,691,371,320
50,46,33,South Dakota,Custer County,11,16,455,233,222
50,46,33,South Dakota,Custer County,11,17,262,135,127
50,46,33,South Dakota,Custer County,11,18,231,82,149
50,46,35,South Dakota,Davison County,11,0,19790,9894,9896
50,46,35,South Dakota,Davison County,11,1,1254,649,605
50,46,35,South Dakota,Davison County,11,2,1179,606,573
50,46,35,South Dakota,Davison County,11,3,1394,711,683
50,46,35,South Dakota,Davison County,11,4,1274,660,614
50,46,35,South Dakota,Davison County,11,5,1366,730,636
50,46,35,South Dakota,Davison County,11,6,1333,731,602
50,46,35,South Dakota,Davison County,11,7,1175,615,560
50,46,35,South Dakota,Davison County,11,8,1177,626,551
50,46,35,South Dakota,Davison County,11,9,1099,558,541
50,46,35,South Dakota,Davison County,11,10,953,483,470
50,46,35,South Dakota,Davison County,11,11,1134,584,550
50,46,35,South Dakota,Davison County,11,12,1401,699,702
50,46,35,South Dakota,Davison County,11,13,1327,637,690
50,46,35,South Dakota,Davison County,11,14,1070,537,533
50,46,35,South Dakota,Davison County,11,15,821,390,431
50,46,35,South Dakota,Davison County,11,16,626,286,340
50,46,35,South Dakota,Davison County,11,17,482,185,297
50,46,35,South Dakota,Davison County,11,18,725,207,518
50,46,37,South Dakota,Day County,11,0,5505,2807,2698
50,46,37,South Dakota,Day County,11,1,276,133,143
50,46,37,South Dakota,Day County,11,2,361,178,183
50,46,37,South Dakota,Day County,11,3,373,203,170
50,46,37,South Dakota,Day County,11,4,333,170,163
50,46,37,South Dakota,Day County,11,5,242,130,112
50,46,37,South Dakota,Day County,11,6,239,123,116
50,46,37,South Dakota,Day County,11,7,259,138,121
50,46,37,South Dakota,Day County,11,8,302,159,143
50,46,37,South Dakota,Day County,11,9,269,143,126
50,46,37,South Dakota,Day County,11,10,262,149,113
50,46,37,South Dakota,Day County,11,11,287,137,150
50,46,37,South Dakota,Day County,11,12,426,216,210
50,46,37,South Dakota,Day County,11,13,476,257,219
50,46,37,South Dakota,Day County,11,14,429,221,208
50,46,37,South Dakota,Day County,11,15,326,168,158
50,46,37,South Dakota,Day County,11,16,218,111,107
50,46,37,South Dakota,Day County,11,17,184,91,93
50,46,37,South Dakota,Day County,11,18,243,80,163
50,46,39,South Dakota,Deuel County,11,0,4337,2243,2094
50,46,39,South Dakota,Deuel County,11,1,278,159,119
50,46,39,South Dakota,Deuel County,11,2,279,148,131
50,46,39,South Dakota,Deuel County,11,3,305,169,136
50,46,39,South Dakota,Deuel County,11,4,262,146,116
50,46,39,South Dakota,Deuel County,11,5,194,95,99
50,46,39,South Dakota,Deuel County,11,6,228,106,122
50,46,39,South Dakota,Deuel County,11,7,228,128,100
50,46,39,South Dakota,Deuel County,11,8,246,137,109
50,46,39,South Dakota,Deuel County,11,9,216,117,99
50,46,39,South Dakota,Deuel County,11,10,224,118,106
50,46,39,South Dakota,Deuel County,11,11,272,134,138
50,46,39,South Dakota,Deuel County,11,12,336,176,160
50,46,39,South Dakota,Deuel County,11,13,320,174,146
50,46,39,South Dakota,Deuel County,11,14,293,139,154
50,46,39,South Dakota,Deuel County,11,15,232,114,118
50,46,39,South Dakota,Deuel County,11,16,151,73,78
50,46,39,South Dakota,Deuel County,11,17,130,50,80
50,46,39,South Dakota,Deuel County,11,18,143,60,83
50,46,41,South Dakota,Dewey County,11,0,5904,2927,2977
50,46,41,South Dakota,Dewey County,11,1,770,418,352
50,46,41,South Dakota,Dewey County,11,2,634,328,306
50,46,41,South Dakota,Dewey County,11,3,535,263,272
50,46,41,South Dakota,Dewey County,11,4,463,228,235
50,46,41,South Dakota,Dewey County,11,5,365,180,185
50,46,41,South Dakota,Dewey County,11,6,377,179,198
50,46,41,South Dakota,Dewey County,11,7,358,161,197
50,46,41,South Dakota,Dewey County,11,8,359,196,163
50,46,41,South Dakota,Dewey County,11,9,259,114,145
50,46,41,South Dakota,Dewey County,11,10,271,128,143
50,46,41,South Dakota,Dewey County,11,11,326,165,161
50,46,41,South Dakota,Dewey County,11,12,349,173,176
50,46,41,South Dakota,Dewey County,11,13,279,142,137
50,46,41,South Dakota,Dewey County,11,14,192,90,102
50,46,41,South Dakota,Dewey County,11,15,140,64,76
50,46,41,South Dakota,Dewey County,11,16,97,49,48
50,46,41,South Dakota,Dewey County,11,17,77,28,49
50,46,41,South Dakota,Dewey County,11,18,53,21,32
50,46,43,South Dakota,Douglas County,11,0,2935,1452,1483
50,46,43,South Dakota,Douglas County,11,1,223,100,123
50,46,43,South Dakota,Douglas County,11,2,196,93,103
50,46,43,South Dakota,Douglas County,11,3,197,91,106
50,46,43,South Dakota,Douglas County,11,4,195,106,89
50,46,43,South Dakota,Douglas County,11,5,122,65,57
50,46,43,South Dakota,Douglas County,11,6,138,79,59
50,46,43,South Dakota,Douglas County,11,7,148,74,74
50,46,43,South Dakota,Douglas County,11,8,132,71,61
50,46,43,South Dakota,Douglas County,11,9,120,61,59
50,46,43,South Dakota,Douglas County,11,10,124,59,65
50,46,43,South Dakota,Douglas County,11,11,175,90,85
50,46,43,South Dakota,Douglas County,11,12,218,109,109
50,46,43,South Dakota,Douglas County,11,13,240,119,121
50,46,43,South Dakota,Douglas County,11,14,189,101,88
50,46,43,South Dakota,Douglas County,11,15,161,84,77
50,46,43,South Dakota,Douglas County,11,16,113,61,52
50,46,43,South Dakota,Douglas County,11,17,96,46,50
50,46,43,South Dakota,Douglas County,11,18,148,43,105
50,46,45,South Dakota,Edmunds County,11,0,3875,1939,1936
50,46,45,South Dakota,Edmunds County,11,1,272,129,143
50,46,45,South Dakota,Edmunds County,11,2,253,115,138
50,46,45,South Dakota,Edmunds County,11,3,255,150,105
50,46,45,South Dakota,Edmunds County,11,4,215,102,113
50,46,45,South Dakota,Edmunds County,11,5,193,111,82
50,46,45,South Dakota,Edmunds County,11,6,176,89,87
50,46,45,South Dakota,Edmunds County,11,7,192,90,102
50,46,45,South Dakota,Edmunds County,11,8,200,99,101
50,46,45,South Dakota,Edmunds County,11,9,182,94,88
50,46,45,South Dakota,Edmunds County,11,10,214,118,96
50,46,45,South Dakota,Edmunds County,11,11,250,110,140
50,46,45,South Dakota,Edmunds County,11,12,324,181,143
50,46,45,South Dakota,Edmunds County,11,13,315,166,149
50,46,45,South Dakota,Edmunds County,11,14,250,127,123
50,46,45,South Dakota,Edmunds County,11,15,176,83,93
50,46,45,South Dakota,Edmunds County,11,16,157,74,83
50,46,45,South Dakota,Edmunds County,11,17,97,46,51
50,46,45,South Dakota,Edmunds County,11,18,154,55,99
50,46,47,South Dakota,Fall River County,11,0,6758,3417,3341
50,46,47,South Dakota,Fall River County,11,1,274,134,140
50,46,47,South Dakota,Fall River County,11,2,314,170,144
50,46,47,South Dakota,Fall River County,11,3,355,183,172
50,46,47,South Dakota,Fall River County,11,4,350,181,169
50,46,47,South Dakota,Fall River County,11,5,288,161,127
50,46,47,South Dakota,Fall River County,11,6,303,146,157
50,46,47,South Dakota,Fall River County,11,7,268,141,127
50,46,47,South Dakota,Fall River County,11,8,294,151,143
50,46,47,South Dakota,Fall River County,11,9,334,152,182
50,46,47,South Dakota,Fall River County,11,10,366,192,174
50,46,47,South Dakota,Fall River County,11,11,435,226,209
50,46,47,South Dakota,Fall River County,11,12,550,272,278
50,46,47,South Dakota,Fall River County,11,13,667,330,337
50,46,47,South Dakota,Fall River County,11,14,653,331,322
50,46,47,South Dakota,Fall River County,11,15,526,276,250
50,46,47,South Dakota,Fall River County,11,16,297,156,141
50,46,47,South Dakota,Fall River County,11,17,264,134,130
50,46,47,South Dakota,Fall River County,11,18,220,81,139
50,46,49,South Dakota,Faulk County,11,0,2330,1156,1174
50,46,49,South Dakota,Faulk County,11,1,193,100,93
50,46,49,South Dakota,Faulk County,11,2,156,77,79
50,46,49,South Dakota,Faulk County,11,3,150,71,79
50,46,49,South Dakota,Faulk County,11,4,124,54,70
50,46,49,South Dakota,Faulk County,11,5,113,57,56
50,46,49,South Dakota,Faulk County,11,6,123,64,59
50,46,49,South Dakota,Faulk County,11,7,113,49,64
50,46,49,South Dakota,Faulk County,11,8,121,64,57
50,46,49,South Dakota,Faulk County,11,9,105,51,54
50,46,49,South Dakota,Faulk County,11,10,104,51,53
50,46,49,South Dakota,Faulk County,11,11,126,61,65
50,46,49,South Dakota,Faulk County,11,12,175,101,74
50,46,49,South Dakota,Faulk County,11,13,183,91,92
50,46,49,South Dakota,Faulk County,11,14,148,78,70
50,46,49,South Dakota,Faulk County,11,15,102,56,46
50,46,49,South Dakota,Faulk County,11,16,88,38,50
50,46,49,South Dakota,Faulk County,11,17,89,41,48
50,46,49,South Dakota,Faulk County,11,18,117,52,65
50,46,51,South Dakota,Grant County,11,0,7147,3756,3391
50,46,51,South Dakota,Grant County,11,1,443,246,197
50,46,51,South Dakota,Grant County,11,2,423,216,207
50,46,51,South Dakota,Grant County,11,3,473,282,191
50,46,51,South Dakota,Grant County,11,4,426,223,203
50,46,51,South Dakota,Grant County,11,5,367,190,177
50,46,51,South Dakota,Grant County,11,6,337,184,153
50,46,51,South Dakota,Grant County,11,7,337,187,150
50,46,51,South Dakota,Grant County,11,8,385,200,185
50,46,51,South Dakota,Grant County,11,9,398,203,195
50,46,51,South Dakota,Grant County,11,10,426,268,158
50,46,51,South Dakota,Grant County,11,11,445,223,222
50,46,51,South Dakota,Grant County,11,12,622,326,296
50,46,51,South Dakota,Grant County,11,13,576,314,262
50,46,51,South Dakota,Grant County,11,14,470,236,234
50,46,51,South Dakota,Grant County,11,15,355,173,182
50,46,51,South Dakota,Grant County,11,16,250,116,134
50,46,51,South Dakota,Grant County,11,17,190,85,105
50,46,51,South Dakota,Grant County,11,18,224,84,140
50,46,53,South Dakota,Gregory County,11,0,4212,2167,2045
50,46,53,South Dakota,Gregory County,11,1,277,155,122
50,46,53,South Dakota,Gregory County,11,2,249,136,113
50,46,53,South Dakota,Gregory County,11,3,296,159,137
50,46,53,South Dakota,Gregory County,11,4,260,146,114
50,46,53,South Dakota,Gregory County,11,5,202,106,96
50,46,53,South Dakota,Gregory County,11,6,172,93,79
50,46,53,South Dakota,Gregory County,11,7,175,91,84
50,46,53,South Dakota,Gregory County,11,8,216,121,95
50,46,53,South Dakota,Gregory County,11,9,224,116,108
50,46,53,South Dakota,Gregory County,11,10,215,115,100
50,46,53,South Dakota,Gregory County,11,11,218,111,107
50,46,53,South Dakota,Gregory County,11,12,308,157,151
50,46,53,South Dakota,Gregory County,11,13,328,161,167
50,46,53,South Dakota,Gregory County,11,14,304,161,143
50,46,53,South Dakota,Gregory County,11,15,251,124,127
50,46,53,South Dakota,Gregory County,11,16,180,90,90
50,46,53,South Dakota,Gregory County,11,17,140,58,82
50,46,53,South Dakota,Gregory County,11,18,197,67,130
50,46,55,South Dakota,Haakon County,11,0,1918,954,964
50,46,55,South Dakota,Haakon County,11,1,115,48,67
50,46,55,South Dakota,Haakon County,11,2,126,63,63
50,46,55,South Dakota,Haakon County,11,3,137,67,70
50,46,55,South Dakota,Haakon County,11,4,114,61,53
50,46,55,South Dakota,Haakon County,11,5,88,43,45
50,46,55,South Dakota,Haakon County,11,6,86,39,47
50,46,55,South Dakota,Haakon County,11,7,89,42,47
50,46,55,South Dakota,Haakon County,11,8,118,69,49
50,46,55,South Dakota,Haakon County,11,9,85,40,45
50,46,55,South Dakota,Haakon County,11,10,85,47,38
50,46,55,South Dakota,Haakon County,11,11,73,41,32
50,46,55,South Dakota,Haakon County,11,12,158,81,77
50,46,55,South Dakota,Haakon County,11,13,176,103,73
50,46,55,South Dakota,Haakon County,11,14,125,56,69
50,46,55,South Dakota,Haakon County,11,15,105,52,53
50,46,55,South Dakota,Haakon County,11,16,94,46,48
50,46,55,South Dakota,Haakon County,11,17,73,41,32
50,46,55,South Dakota,Haakon County,11,18,71,15,56
50,46,57,South Dakota,Hamlin County,11,0,6111,3138,2973
50,46,57,South Dakota,Hamlin County,11,1,550,296,254
50,46,57,South Dakota,Hamlin County,11,2,505,247,258
50,46,57,South Dakota,Hamlin County,11,3,547,288,259
50,46,57,South Dakota,Hamlin County,11,4,481,249,232
50,46,57,South Dakota,Hamlin County,11,5,353,179,174
50,46,57,South Dakota,Hamlin County,11,6,342,173,169
50,46,57,South Dakota,Hamlin County,11,7,291,165,126
50,46,57,South Dakota,Hamlin County,11,8,348,189,159
50,46,57,South Dakota,Hamlin County,11,9,320,176,144
50,46,57,South Dakota,Hamlin County,11,10,318,163,155
50,46,57,South Dakota,Hamlin County,11,11,306,153,153
50,46,57,South Dakota,Hamlin County,11,12,414,220,194
50,46,57,South Dakota,Hamlin County,11,13,383,196,187
50,46,57,South Dakota,Hamlin County,11,14,297,154,143
50,46,57,South Dakota,Hamlin County,11,15,215,117,98
50,46,57,South Dakota,Hamlin County,11,16,155,74,81
50,46,57,South Dakota,Hamlin County,11,17,125,54,71
50,46,57,South Dakota,Hamlin County,11,18,161,45,116
50,46,59,South Dakota,Hand County,11,0,3262,1627,1635
50,46,59,South Dakota,Hand County,11,1,191,108,83
50,46,59,South Dakota,Hand County,11,2,205,100,105
50,46,59,South Dakota,Hand County,11,3,227,115,112
50,46,59,South Dakota,Hand County,11,4,147,69,78
50,46,59,South Dakota,Hand County,11,5,162,85,77
50,46,59,South Dakota,Hand County,11,6,169,96,73
50,46,59,South Dakota,Hand County,11,7,147,72,75
50,46,59,South Dakota,Hand County,11,8,167,91,76
50,46,59,South Dakota,Hand County,11,9,159,81,78
50,46,59,South Dakota,Hand County,11,10,132,64,68
50,46,59,South Dakota,Hand County,11,11,215,110,105
50,46,59,South Dakota,Hand County,11,12,255,141,114
50,46,59,South Dakota,Hand County,11,13,260,125,135
50,46,59,South Dakota,Hand County,11,14,228,112,116
50,46,59,South Dakota,Hand County,11,15,128,58,70
50,46,59,South Dakota,Hand County,11,16,140,66,74
50,46,59,South Dakota,Hand County,11,17,133,58,75
50,46,59,South Dakota,Hand County,11,18,197,76,121
50,46,61,South Dakota,Hanson County,11,0,3376,1690,1686
50,46,61,South Dakota,Hanson County,11,1,256,115,141
50,46,61,South Dakota,Hanson County,11,2,290,149,141
50,46,61,South Dakota,Hanson County,11,3,302,154,148
50,46,61,South Dakota,Hanson County,11,4,275,136,139
50,46,61,South Dakota,Hanson County,11,5,159,85,74
50,46,61,South Dakota,Hanson County,11,6,172,83,89
50,46,61,South Dakota,Hanson County,11,7,143,59,84
50,46,61,South Dakota,Hanson County,11,8,217,114,103
50,46,61,South Dakota,Hanson County,11,9,204,105,99
50,46,61,South Dakota,Hanson County,11,10,185,94,91
50,46,61,South Dakota,Hanson County,11,11,225,114,111
50,46,61,South Dakota,Hanson County,11,12,202,100,102
50,46,61,South Dakota,Hanson County,11,13,225,121,104
50,46,61,South Dakota,Hanson County,11,14,258,129,129
50,46,61,South Dakota,Hanson County,11,15,128,66,62
50,46,61,South Dakota,Hanson County,11,16,77,41,36
50,46,61,South Dakota,Hanson County,11,17,28,14,14
50,46,61,South Dakota,Hanson County,11,18,30,11,19
50,46,63,South Dakota,Harding County,11,0,1249,657,592
50,46,63,South Dakota,Harding County,11,1,82,42,40
50,46,63,South Dakota,Harding County,11,2,78,30,48
50,46,63,South Dakota,Harding County,11,3,66,31,35
50,46,63,South Dakota,Harding County,11,4,87,56,31
50,46,63,South Dakota,Harding County,11,5,60,29,31
50,46,63,South Dakota,Harding County,11,6,76,45,31
50,46,63,South Dakota,Harding County,11,7,76,47,29
50,46,63,South Dakota,Harding County,11,8,71,33,38
50,46,63,South Dakota,Harding County,11,9,63,37,26
50,46,63,South Dakota,Harding County,11,10,75,40,35
50,46,63,South Dakota,Harding County,11,11,76,40,36
50,46,63,South Dakota,Harding County,11,12,109,60,49
50,46,63,South Dakota,Harding County,11,13,108,54,54
50,46,63,South Dakota,Harding County,11,14,82,44,38
50,46,63,South Dakota,Harding County,11,15,49,28,21
50,46,63,South Dakota,Harding County,11,16,33,16,17
50,46,63,South Dakota,Harding County,11,17,24,11,13
50,46,63,South Dakota,Harding County,11,18,34,14,20
50,46,65,South Dakota,Hughes County,11,0,17650,8680,8970
50,46,65,South Dakota,Hughes County,11,1,1183,606,577
50,46,65,South Dakota,Hughes County,11,2,1260,661,599
50,46,65,South Dakota,Hughes County,11,3,1192,606,586
50,46,65,South Dakota,Hughes County,11,4,963,488,475
50,46,65,South Dakota,Hughes County,11,5,968,482,486
50,46,65,South Dakota,Hughes County,11,6,1126,534,592
50,46,65,South Dakota,Hughes County,11,7,1249,628,621
50,46,65,South Dakota,Hughes County,11,8,1122,544,578
50,46,65,South Dakota,Hughes County,11,9,971,461,510
50,46,65,South Dakota,Hughes County,11,10,996,477,519
50,46,65,South Dakota,Hughes County,11,11,1054,490,564
50,46,65,South Dakota,Hughes County,11,12,1294,635,659
50,46,65,South Dakota,Hughes County,11,13,1215,602,613
50,46,65,South Dakota,Hughes County,11,14,1049,546,503
50,46,65,South Dakota,Hughes County,11,15,741,382,359
50,46,65,South Dakota,Hughes County,11,16,490,237,253
50,46,65,South Dakota,Hughes County,11,17,334,136,198
50,46,65,South Dakota,Hughes County,11,18,443,165,278
